cycle,offset,drift_filtered,drift_unfiltered
1837,0,-0.02833,-39.062881
1838,5,-0.152304,48.830032
1839,1,-0.066478,-39.061737
1840,6,-0.056941,48.829556
1841,5,-0.066477,-9.765148
1842,5,0.047969,0.0
1843,6,-0.018741,9.813928
1844,1,-0.171333,-48.830032
1845,7,-0.018741,58.596611
1846,7,-0.037771,0.0
1847,0,-0.056145,-67.751333
1848,-5,-0.20917,-49.27322
1849,10,0.019494,146.491528
1850,10,-0.076118,0.0
1851,6,0.009719,-39.063263
1852,2,0.000181,-39.065552
1853,7,-0.095181,48.824787
1854,2,-0.133328,-48.828125
1855,6,0.000184,39.064026
1856,7,0.000184,9.765434
1857,0,-0.056819,-68.135804
1858,3,-0.104413,29.393898
1859,2,-0.085425,-9.765816
1860,10,-0.047389,78.126526
1861,2,-0.037848,-78.124237
1862,7,0.028906,48.825741
1863,2,-0.17298,-48.830509
1864,2,-0.032223,0.0
1865,8,-0.012576,59.180352
1866,5,-0.060259,-29.296017
1867,6,0.016033,9.766102
1868,2,-0.079335,-39.061356
1869,4,-0.051175,19.531631
1870,7,-0.087364,29.296017
1871,2,-0.000472,-48.830986
1872,7,-0.076648,48.827171
1873,2,0.006144,-48.831463
1874,3,-0.042896,9.765339
1875,14,0.052465,107.414532
1876,-4,-0.109676,-175.798418
1877,-4,-0.07153,0.0
1878,12,0.000851,152.244657
1879,4,-0.048897,-80.237503
1880,10,0.003554,58.592606
1881,-1,0.060779,-107.423973
1882,5,-0.149024,58.593178
1883,8,-0.005978,29.296875
1884,4,0.00356,-39.063644
1885,8,-0.034589,39.060211
1886,-1,-0.063206,-87.897492
1887,4,-0.063384,47.083196
1888,4,-0.053521,0.0
1889,4,-0.063058,0.0
1890,10,0.060916,58.589173
1891,1,-0.072485,-87.8932
1892,3,-0.043851,19.531441
1893,4,-0.04385,9.766197
1894,6,-0.024779,19.529534
1895,4,-0.067465,-19.297755
1896,3,0.008717,-9.885623
1897,4,-0.019774,9.766293
1898,7,-0.019863,29.295731
1899,6,0.027825,-9.765244
1900,8,0.027825,19.531441
1901,0,-0.09615,-78.125
1902,2,-0.038948,19.513528
1903,4,-0.048467,19.550533
1904,6,0.027823,19.529343
1905,12,0.056433,58.593178
1906,-4,-0.096164,-156.259156
1907,4,-0.038941,78.126526
1908,4,-0.011284,0.0
1909,4,0.008471,0.0
1910,11,0.047243,68.361378
1911,1,-0.037362,-96.623025
1912,2,-0.027722,9.871473
1913,3,-0.037257,9.765434
1914,8,0.019964,48.827648
1915,8,0.000892,0.0
1916,-9,-0.106352,-168.415213
1917,13,0.04624,214.845848
1918,4,-0.01104,-87.887192
1919,4,0.008077,0.0
1920,14,0.036683,97.655296
1921,-5,-0.079063,-185.564997
1922,4,-0.04188,87.885475
1923,12,0.053484,78.121948
1924,-1,-0.070498,-126.958084
1925,9,0.043082,97.654343
1926,-2,-0.100446,-105.980172
1927,4,-0.061505,59.406529
1928,4,-0.023359,0.0
1929,4,-0.032834,0.0
1930,16,0.091203,117.185211
1931,-2,-0.070923,-175.782967
1932,3,-0.032775,48.828125
1933,5,-0.023238,19.532204
1934,4,-0.004164,-9.765434
1935,9,0.033982,48.826218
1936,-2,-0.080471,-107.433416
1937,5,0.024433,68.35537
1938,5,0.00536,0.0
1939,3,-0.051861,-19.532585
1940,14,0.091183,107.412434
1941,-5,-0.032886,-185.557748
1942,4,-0.080757,87.892342
1943,8,0.043216,39.05983
1944,2,-0.023523,-58.598328
1945,10,0.033649,78.122711
1946,-1,-0.080796,-107.426071
1947,7,0.01457,78.122711
1948,2,-0.004469,-48.792865
1949,4,-0.013992,19.54633
1950,13,0.081364,87.87861
1951,-4,-0.080776,-166.031839
1952,4,-0.023553,78.128052
1953,7,0.043204,29.296875
1954,4,-0.014015,-29.295445
1955,3,-0.033087,-9.765148
1956,3,-0.02355,0.0
1957,5,0.024136,19.532013
1958,4,-0.004429,-9.718551
1959,10,0.053067,58.876056
1960,7,0.014921,-29.296017
1961,-4,-0.08025,-107.220836
1962,11,0.072605,146.758113
1963,4,-0.041837,-68.362713
1964,1,-0.013229,-29.298306
1965,10,0.005842,87.88805
1966,-1,-0.013229,-107.42712
1967,-9,-0.051402,-78.126526
1968,24,0.110592,322.23101
1969,-4,-0.108759,-273.442841
1970,9,0.053368,126.955605
1971,-2,-0.080148,-107.425022
1972,6,0.005661,78.127289
1973,5,0.015246,-9.765148
1974,5,-0.003829,0.0
1975,9,0.015244,39.05983
1976,-2,-0.02261,-107.126858
1977,5,-0.003348,68.552849
1978,4,-0.022422,-9.766293
1979,10,0.034796,58.590889
1980,6,0.034817,-39.062119
1981,-2,-0.070085,-78.129578
1982,8,0.015777,97.653389
1983,2,-0.012728,-58.597183
1984,5,0.015881,29.296017
1985,3,-0.059838,-18.943161
1986,4,0.035836,10.078105
1987,-3,-0.078445,-68.194881
1988,13,0.08406,156.64007
1989,6,0.007819,-68.357372
1990,-3,-0.058777,-87.830585
1991,9,0.008266,117.267663
1992,6,0.046706,-29.296303
1993,2,-0.029588,-39.062881
1994,13,0.065779,107.421875
1995,-1,-0.085709,-135.616863
1996,4,0.038752,49.228588
1997,4,0.000604,0.0
1998,5,0.000604,9.765625
1999,6,0.019677,9.765339
2000,9,0.048286,29.296017
2001,-1,-0.075696,-97.661972
2002,7,0.048285,78.125763
2003,1,-0.028009,-58.59375
2004,-3,-0.094766,-39.0625
2005,15,0.105506,175.78125
2006,1,0.057819,-136.725426
2007,4,-0.066477,28.967036
2008,6,0.028577,19.755818
2009,2,-0.038381,-39.062119
2010,13,0.066517,107.415581
2011,0,-0.066038,-125.970213
2012,4,0.020097,39.371241
2013,2,-0.04666,-19.532204
2014,4,0.000966,19.472869
2015,10,0.077246,58.767067
2016,-1,-0.046654,-107.423973
2017,5,0.000897,58.595467
2018,6,0.03903,9.765434
2019,2,-0.037185,-39.065934
2020,5,-0.008899,28.964239
2021,5,0.019711,0.0
2022,11,0.067403,58.602334
2023,-4,-0.104555,-146.789709
2024,4,0.000199,78.129578
2025,4,0.019378,0.0
2026,9,0.019381,48.826695
2027,3,-0.028304,-58.594894
2028,5,0.019381,19.53125
2029,3,-0.009225,-19.531822
2030,4,-0.018771,9.765816
2031,6,0.095566,19.53125
2032,4,-0.104894,-19.529915
2033,3,0.019089,-9.766102
2034,4,-0.03786,9.76553
2035,5,0.084872,9.765816
2036,6,-0.021793,9.766006
2037,5,-0.00272,-9.765434
2038,5,0.006817,0.0
2039,3,-0.012257,-19.532013
2040,4,-0.012257,9.766197
2041,9,0.025885,48.822404
2042,2,0.006808,-68.364716
2043,3,-0.08856,9.765434
2044,6,0.025877,29.296875
2045,4,0.034924,-19.53125
2046,4,-0.02306,0.0
2047,6,0.024747,19.530678
2048,5,-0.0134,-9.766102
2049,2,-0.032473,-29.296017
2050,6,-0.003862,39.062881
2051,7,0.043821,9.765053
2052,-1,-0.080163,-78.130341
2053,5,-0.004358,58.093375
2054,6,0.043316,9.752862
2055,3,-0.01414,-29.591344
2056,4,-0.004604,9.765244
2057,5,0.004934,9.766197
2058,9,-0.007063,39.05983
2059,2,-0.045215,-68.365384
2060,2,-0.016606,0.0
2061,8,-0.007067,0.001258
2062,2,-0.083362,-58.595467
2063,5,-0.102434,29.298306
2064,4,-0.035426,-9.509862
2065,5,-0.054028,10.03472
2066,5,-0.054028,0.0
2067,3,-0.073128,-19.558563
2068,4,-0.063591,9.766483
2069,-1,-0.13988,-48.823834
2070,11,0.022248,117.190933
2071,2,-0.063585,-87.8932
2072,5,-0.10173,29.297161
2073,4,-0.063586,-9.765625
2074,1,-0.092195,-29.296303
2075,9,-0.04451,78.127289
2076,7,-0.015897,-19.531059
2077,2,-0.082655,-48.830032
2078,5,-0.063583,29.295445
2079,0,-0.120802,-48.826695
2080,10,0.012719,97.661019
2081,-6,-0.168484,-156.254578
2082,13,0.003167,185.536004
2083,4,-0.063598,-87.897492
2084,-2,-0.101743,-58.59375
2085,14,0.022229,156.243897
2086,1,-0.070779,-124.535387
2087,4,-0.079749,29.878395
2088,10,-0.003462,58.586884
2089,-5,-0.175133,-146.494389
2090,10,0.053753,146.485806
2091,4,-0.162173,-58.32661
2092,6,-0.035982,19.621886
2093,3,-0.026446,-29.297161
2094,-2,-0.121814,-48.827171
2095,13,0.059376,146.477223
2096,2,-0.093222,-107.431317
2097,4,-0.064613,19.530106
2098,8,-0.026467,39.061737
2099,-3,-0.140959,-107.426071
2100,9,0.021171,117.190933
2101,3,-0.093274,-58.594894
2102,5,-0.074812,18.9052
2103,4,-0.018512,-10.09999
2104,-3,-0.037152,-68.360043
2105,13,-0.027809,156.057976
2106,6,-0.094643,-68.43757
2107,3,-0.084963,-29.151119
2108,10,0.020282,68.705587
2109,-6,-0.179995,-156.259156
2110,7,-0.008337,126.949406
2111,6,-0.056023,-9.766293
2112,4,-0.084556,-19.451658
2113,5,-0.008441,9.805556
2114,-2,-0.103903,-68.359375
2115,13,0.044273,141.966136
2116,2,-0.14038,-110.957564
2117,4,-0.045014,19.530487
2118,6,-0.073622,19.531441
2119,5,-0.035456,-9.749059
2120,-5,-0.130985,-97.821515
2121,11,-0.037659,154.746361
2122,9,-0.028136,-19.544993
2123,2,-0.105042,-68.985227
2124,1,-0.076432,-9.764957
2125,9,-0.019208,78.129578
2126,3,-0.105037,-58.593178
2127,6,-0.028741,29.296303
2128,7,-0.066887,9.765053
2129,-8,-0.162258,-146.491528
2130,6,-0.038273,136.726761
2131,13,-0.076415,68.356705
2132,5,0.018966,-78.128052
2133,4,0.00943,-9.765148
2134,-3,-0.206005,-68.36071
2135,13,0.024348,155.643537
2136,3,-0.12689,-96.275116
2137,4,-0.01227,9.947675
2138,9,-0.021812,48.821927
2139,-5,-0.183954,-136.736109
2140,11,0.006217,155.670795
2141,4,-0.098934,-68.613997
2142,5,-0.003559,9.765911
2143,4,-0.059076,-9.765625
2144,-1,-0.106758,-48.826695
2145,10,-0.00185,107.426071
2146,4,-0.116286,-58.59375
2147,6,-0.011381,19.530106
2148,6,-0.030454,0.0
2149,-5,-0.144892,-107.417679
2150,10,-0.020911,146.485806
2151,4,-0.059288,-58.595467
2152,4,-0.049634,0.0
2153,5,-0.049606,9.794319
2154,7,-0.059172,19.50097
2155,7,-0.049635,0.0
2156,0,-0.13547,-68.363381
2157,8,0.017119,78.126526
2158,7,-0.011473,-9.765339
2159,-1,-0.106632,-77.892236
2160,7,-0.049654,77.874797
2161,3,-0.145259,-39.306245
2162,3,0.007338,0.0
2163,5,-0.049885,19.530487
2164,2,-0.078495,-29.296303
2165,6,-0.040347,39.063644
2166,7,-0.09757,9.764671
2167,8,0.006326,9.766483
2168,0,-0.077574,-76.042013
2169,-9,-0.175367,-90.375056
2170,25,0.101158,331.989103
2171,0,-0.137275,-244.154931
2172,5,0.07488,48.83194
2173,8,-0.106322,29.2943
2174,-4,-0.134945,-117.196656
2175,8,-0.0205,117.190933
2176,7,-0.125403,-9.765053
2177,7,0.055813,0.0
2178,5,-0.049365,-19.816696
2179,-6,-0.230571,-107.432366
2180,10,0.045989,156.23932
2181,7,-0.077987,-29.297161
2182,-1,-0.050251,-77.578767
2183,4,-0.060242,49.175813
2184,4,-0.060242,0.0
2185,4,-0.060242,0.0
2186,7,-0.14607,29.296875
2187,6,0.016056,-9.765816
2188,2,-0.069774,-39.061737
2189,3,-0.079311,9.766102
2190,9,-0.012558,58.590317
2191,4,-0.107868,-48.771923
2192,4,-0.002953,0.0
2193,6,-0.050633,19.530869
2194,0,-0.107856,-58.596611
2195,8,-0.015944,74.585816
2196,8,-0.120839,0.0
2197,2,0.006961,-54.691132
2198,6,-0.040034,39.769733
2199,-1,-0.147937,-71.432216
2200,-1,-0.090712,0.0
2201,7,-0.083912,85.085564
2202,9,0.040069,19.530487
2203,5,-0.07437,-39.062881
2204,2,-0.055332,-29.298019
2205,4,-0.055347,19.53125
2206,9,-0.09348,48.830032
2207,0,-0.017167,-87.887192
2208,-4,-0.131612,-39.064026
2209,12,-0.007627,156.25763
2210,0,-0.093456,-117.184067
2211,13,0.040052,126.946926
2212,2,-0.063657,-106.198108
2213,5,-0.053787,29.638997
2214,2,-0.072829,-29.217269
2215,8,-0.072947,58.755557
2216,3,-0.092021,-48.828125
2217,2,0.00315,-9.765816
2218,12,-0.045929,96.500878
2219,2,-0.075693,-98.8406
2220,4,-0.028008,19.531441
2221,5,-0.104302,9.762384
2222,4,-0.008932,-9.768487
2223,9,0.115048,48.829079
2224,0,-0.285466,-87.894917
2225,7,0.048323,68.357372
2226,3,-0.113805,-39.063644
2227,3,-0.008898,0.0
2228,7,-0.047047,39.0625
2229,2,-0.085193,-48.826695
2230,4,-0.066119,19.531631
2231,4,-0.104263,0.0
2232,6,0.019427,19.531822
2233,3,-0.076129,-29.296589
2234,7,-0.028446,39.061356
2235,8,-0.076127,9.765816
2236,0,-0.114277,-78.128052
2237,5,0.009706,48.829079
2238,4,-0.095196,-9.766006
2239,5,-0.028435,9.765625
2240,4,-0.066581,-9.765148
2241,4,-0.048082,0.0
2242,6,-0.038851,19.530296
2243,3,-0.000867,-29.298878
2244,4,-0.144299,9.765053
2245,9,-0.029861,48.827171
2246,-1,-0.039463,-97.662926
2247,-4,-0.182593,-29.297447
2248,15,0.027202,185.534192
2249,0,-0.077713,-146.49582
2250,9,-0.096786,87.890625
2251,5,-0.002493,-39.060974
2252,5,-0.050568,0.0
2253,3,-0.069642,-19.531822
2254,9,-0.021961,58.591461
2255,1,-0.107791,-78.125
2256,2,-0.126863,9.766293
2257,-1,-0.0601,-29.296303
2258,10,-0.031486,107.426071
2259,4,-0.031485,-58.592606
2260,4,0.006662,0.0
2261,4,-0.164999,0.0
2262,7,-0.004062,28.074116
2263,3,-0.072506,-41.119266
2264,12,-0.006081,87.774906
2265,-1,-0.092069,-127.113258
2266,9,-0.102547,96.685617
2267,-1,-0.07587,-98.652408
2268,5,-0.0571,58.591461
2269,4,-0.047563,-9.766102
2270,5,-0.057042,9.76572
2271,6,-0.104895,9.765434
2272,2,-0.038135,-39.061356
2273,5,-0.066746,29.297447
2274,8,-0.047672,29.297447
2275,0,-0.085814,-78.122711
2276,4,-0.075952,39.0625
2277,5,-0.066415,9.766006
2278,4,-0.133181,-9.765911
2279,4,0.010169,0.0
2280,5,-0.056593,9.765625
2281,6,-0.047056,9.765911
2282,5,-0.104275,-9.765625
2283,3,-0.066127,-19.531441
2284,8,-0.037517,48.827648
2285,1,-0.085203,-68.362045
2286,-6,-0.161497,-68.359375
2287,14,0.010158,195.306778
2288,4,-0.062187,-93.611922
2289,5,-0.042682,10.20679
2290,6,-0.042682,9.765911
2291,5,-0.061755,-9.765053
2292,2,-0.099904,-29.298592
2293,8,-0.033152,58.589173
2294,3,-0.08084,-48.832417
2295,2,-0.071302,-9.765339
2296,4,-0.061765,19.531822
2297,5,-0.099906,9.765911
2298,7,-0.014071,19.530106
2299,3,-0.061621,-38.924894
2300,4,-0.08066,9.800751
2301,7,-0.032976,29.296589
2302,2,-0.080662,-48.830032
2303,7,-0.052052,48.827171
2304,4,-0.071123,-29.295158
2305,2,-0.061569,-19.512005
2306,5,-0.071602,28.788577
2307,1,-0.120014,-39.808521
2308,4,-0.015104,29.297161
2309,4,-0.071836,0.0
2310,5,-0.071823,9.766006
2311,6,-0.033389,9.765339
2312,2,-0.081074,-39.064026
2313,6,-0.052466,39.060593
2314,6,-0.09061,0.0
2315,4,-0.042921,-19.532013
2316,7,-0.014311,29.296875
2317,5,-0.033387,-19.531822
2318,4,0.014299,-9.765816
2319,4,-0.014313,0.0
2320,7,0.023585,29.297161
2321,1,-0.043434,-58.592606
2322,5,-0.005287,39.062881
2323,8,0.042422,29.295731
2324,0,-0.043414,-78.130341
2325,5,0.051949,48.828125
2326,4,-0.072032,-9.765339
2327,5,0.023338,9.76572
2328,4,-0.014809,-9.76553
2329,4,-0.005272,0.0
2330,8,0.061483,39.060974
2331,2,-0.072035,-58.595467
2332,5,-0.024351,29.298306
2333,7,0.042409,19.53125
2334,2,-0.033884,-48.828602
2335,-5,-0.052958,-68.35804
2336,13,0.023331,175.78125
2337,4,0.090092,-87.891483
2338,5,-0.081559,9.76572
2339,7,0.023352,19.531441
2340,1,0.023354,-58.592033
2341,5,-0.091082,39.061737
2342,8,0.059146,29.297733
2343,0,-0.04633,-78.129578
2344,5,-0.05586,48.828125
2345,3,0.068179,-19.47761
2346,9,-0.017496,58.753831
2347,2,-0.027293,-68.35804
2348,5,-0.017844,29.297447
2349,6,0.020304,9.765911
2350,2,0.029841,-39.060974
2351,5,-0.084592,29.298019
2352,8,0.048929,29.2943
2353,0,-0.046443,-78.131104
2354,4,-0.046443,39.061737
2355,5,0.068002,9.76553
2356,4,-0.055979,-9.765911
2357,5,0.010779,9.76572
2358,4,-0.01722,-9.76572
2359,6,0.011717,19.531059
2360,2,0.04075,-38.629801
2361,4,-0.09236,19.753672
2362,12,0.050759,78.115846
2363,0,-0.035225,-117.198945
2364,4,-0.064175,39.060974
2365,4,0.088422,0.0
2366,5,-0.026015,9.765911
2367,7,0.002594,19.529343
2368,1,-0.035634,-58.596611
2369,3,-0.026136,19.53125
2370,7,0.078769,39.062881
2371,2,-0.107554,-48.828125
2372,7,0.048488,48.829079
2373,4,0.000804,-29.297161
2374,-8,-0.132714,-117.190933
2375,14,0.086613,214.841652
2376,2,0.067703,-117.185211
2377,7,-0.035731,48.829556
2378,8,-0.007108,9.765148
2379,4,0.022142,-39.033911
2380,-1,-0.016042,-48.865347
2381,15,0.060244,156.246948
2382,0,-0.025596,-146.492959
2383,2,-0.035132,19.531059
2384,4,-0.02565,19.474576
2385,0,0.079151,-39.175359
2386,10,0.040999,97.659111
2387,4,-0.082977,-58.594322
2388,6,0.012393,19.530869
2389,5,0.012393,-9.765911
2390,0,0.031468,-48.827648
2391,9,-0.034694,87.894058
2392,4,0.011704,-48.763837
2393,2,-0.017109,-19.557033
2394,7,-0.017104,48.827171
2395,6,0.10689,-9.765816
2396,2,-0.083278,-39.062119
2397,4,0.0028,19.530678
2398,5,0.002801,9.766197
2399,6,0.021874,9.765148
2400,2,0.031409,-39.0625
2401,7,-0.025812,48.831463
2402,4,0.002799,-29.295731
2403,2,-0.035347,-19.531631
2404,4,-0.016273,19.531822
2405,2,0.069553,-19.531631
2406,7,-0.025817,48.827171
2407,6,0.021869,-9.765625
2408,5,0.012332,-9.76572
2409,6,0.012303,9.765148
2410,4,-0.025814,-19.53125
2411,9,0.021868,48.826218
2412,-1,-0.006748,-97.665788
2413,2,-0.054433,29.297161
2414,8,0.012322,58.591461
2415,2,0.031168,-58.59375
2416,7,0.002803,48.829079
2417,6,0.031651,-9.76572
2418,4,0.013148,-18.947648
2419,3,-0.015736,-10.046213
2420,9,0.070259,58.762463
2421,1,-0.04418,-78.121948
2422,3,-0.034642,19.531631
2423,4,-0.034642,9.766293
2424,5,0.049154,9.765053
2425,3,0.118336,-19.532204
2426,8,-0.15819,48.825741
2427,3,0.032557,-48.830032
2428,8,0.032552,48.827171
2429,1,-0.062813,-68.359375
2430,9,0.127932,78.125763
2431,2,-0.053272,-68.362045
2432,2,-0.043736,0.0
2433,4,-0.024662,19.532013
2434,3,-0.014846,-9.765244
2435,6,0.118678,29.296303
2436,4,-0.052973,-19.531631
2437,8,0.013783,39.061356
2438,0,0.013247,-78.127289
2439,4,0.003373,39.064026
2440,10,0.060591,58.592033
2441,-1,-0.044314,-107.422924
2442,8,0.012902,87.885475
2443,3,-0.025247,-48.829556
2444,4,0.022437,9.766483
2445,4,0.0129,0.0
2446,4,-0.044317,0.0
2447,10,0.06053,58.592033
2448,0,-0.034847,-97.666742
2449,4,-0.015774,39.061737
2450,8,0.079596,39.062119
2451,0,-0.069537,-78.125763
2452,7,-0.002781,68.357372
2453,2,0.002942,-48.830509
2454,5,-0.007285,29.297161
2455,3,0.0434,-19.530869
2456,5,0.062474,19.532013
2457,6,-0.011082,9.764671
2458,5,-0.039691,-9.765434
2459,9,0.036605,39.064026
2460,0,-0.020618,-87.894058
2461,3,-0.011081,29.296875
2462,6,-0.030158,29.295731
2463,3,0.027057,-29.299736
2464,4,0.074742,9.765625
2465,1,-0.106463,-29.296303
2466,10,0.093806,87.891483
2467,7,-0.058775,-29.295731
2468,-1,-0.03136,-78.125763
2469,12,0.063662,126.941968
2470,-5,-0.069949,-166.035082
2471,7,-0.012887,117.1875
2472,6,0.025397,-9.626121
2473,4,0.01558,-19.817677
2474,5,-0.069122,9.765434
2475,2,-0.001211,-29.299736
2476,10,0.056007,78.122711
2477,7,0.017864,-29.296303
2478,-2,-0.058429,-87.892342
2479,10,0.008328,117.188644
2480,6,0.057374,-37.671523
2481,-3,-0.098502,-91.260305
2482,11,0.073159,136.717415
2483,-2,-0.050827,-126.961804
2484,4,-0.031758,58.589173
2485,4,0.015924,0.0
2486,7,0.02546,29.296017
2487,8,0.034997,9.76572
2488,-1,-0.069915,-87.897492
2489,8,0.044517,87.881185
2490,5,0.006371,0.000522
2491,6,0.006371,9.765625
2492,-1,0.015904,-68.366051
2493,4,0.015901,48.826218
2494,1,-0.002634,-28.74582
2495,10,0.073743,87.97568
2496,8,0.063854,-19.892382
2497,-1,-0.021983,-87.896634
2498,5,0.016163,58.592033
2499,3,0.025701,-19.531822
2500,-3,-0.041055,-58.593178
2501,18,0.111532,205.076122
2502,-1,0.02571,-185.545063
2503,3,0.092339,38.930577
2504,5,-0.069707,19.599004
2505,6,0.082891,9.765053
2506,12,0.054279,58.592033
2507,-1,-0.031565,-126.965524
2508,4,0.016116,48.825741
2509,3,0.026072,-9.337417
2510,5,-0.011288,20.33533
2511,11,0.122592,58.967479
2512,-3,-0.020465,-136.724091
2513,4,0.074904,68.362045
2514,5,-0.020468,9.765053
2515,6,0.046288,9.765816
2516,9,0.074897,29.295158
2517,-1,-0.020472,-97.658157
2518,5,0.009334,58.595467
2519,2,0.020877,-29.298878
2520,4,-0.046103,19.187781
2521,11,0.145999,69.598417
2522,1,-0.043789,-97.657204
2523,3,0.071565,19.470215
2524,6,0.043049,29.391018
2525,3,0.023975,-29.297161
2526,11,0.09073,78.122711
2527,1,-0.014174,-97.65625
2528,7,0.081089,58.488083
2529,-2,-0.033508,-88.050561
2530,4,-0.004899,58.59375
2531,11,0.138149,68.35804
2532,-1,-0.014441,-117.189789
2533,3,0.014171,39.06517
2534,6,0.052318,29.296017
2535,3,0.023708,-29.296875
2536,11,0.090461,78.121185
2537,2,-0.004906,-87.889767
2538,2,0.004631,0.0
2539,-2,-0.014444,-39.063644
2540,10,0.052311,117.184067
2541,11,0.128608,9.765816
2542,-3,0.061841,-136.728097
2543,7,-0.033522,97.654343
2544,5,0.038822,-19.530869
2545,2,0.000244,-29.296875
2546,16,0.124202,136.698726
2547,-6,-0.076103,-214.877325
2548,3,0.038342,87.8932
2549,4,-0.009337,9.76572
2550,4,0.038351,0.0
2551,0,0.009743,-39.05983
2552,10,0.086038,97.657204
2553,0,-0.018878,-97.667695
2554,7,0.028802,68.354702
2555,2,0.019127,-48.83194
2556,15,0.133516,126.934531
2557,-6,-0.095397,-205.110173
2558,4,0.04765,97.650528
2559,8,0.038103,39.050297
2560,5,0.03809,-29.307751
2561,11,0.114359,58.587456
2562,-1,-0.028208,-117.20009
2563,5,0.067885,58.590317
2564,6,0.048811,9.765434
2565,0,-0.008413,-58.597183
2566,14,0.115553,136.706735
2567,1,-0.016066,-125.01202
2568,1,0.022083,0.0
2569,2,-0.006915,9.366804
2570,6,0.033709,41.599068
2571,11,0.100467,48.828602
2572,0,-0.033048,-107.422924
2573,2,0.005101,19.532394
2574,4,0.03371,19.530106
2575,7,0.06232,29.297161
2576,11,0.071855,39.060974
2577,5,0.071855,-58.592606
2578,-7,-0.080742,-117.196656
2579,5,0.005096,117.193222
2580,2,0.052785,-29.296017
2581,14,0.119535,117.17949
2582,4,0.033705,-97.655296
2583,0,-0.013983,-39.066315
2584,4,0.0337,39.062119
2585,9,0.08138,48.824311
2586,10,0.052771,9.765148
2587,-5,-0.033073,-146.500112
2588,5,0.033686,97.660065
2589,3,-0.004461,-19.531631
2590,6,0.071833,29.296875
2591,10,0.176732,39.058304
2592,1,-0.080768,-87.899209
2593,1,0.005063,0.0
2594,5,0.033673,39.0625
2595,8,0.043209,29.295731
2596,1,0.03625,-65.717826
2597,3,0.017919,20.290767
2598,4,-0.001257,9.661556
2599,4,0.075042,0.0
2600,6,0.046431,19.53125
2601,4,0.046379,-19.531441
2602,7,0.017611,29.296017
2603,3,0.046221,-39.061356
2604,5,0.036685,19.532394
2605,2,-0.00146,-29.294872
2606,6,0.074834,39.064407
2607,4,0.027149,-19.531822
2608,6,0.01735,19.260215
2609,3,0.064631,-29.714739
2610,5,0.045559,19.531631
2611,4,0.026486,-9.765625
2612,7,0.064631,29.294586
2613,1,-0.002133,-58.600045
2614,5,0.04555,39.061737
2615,2,-0.002132,-29.295731
2616,7,0.083277,48.829079
2617,3,0.025839,-39.0625
2618,7,-0.012301,39.060593
2619,2,0.054465,-48.830986
2620,0,-0.002754,-19.531631
2621,10,0.092234,97.267749
2622,7,0.053971,-29.414648
2623,2,-0.012783,-48.827171
2624,11,0.130264,87.883759
2625,-1,-0.002352,-116.267804
2626,3,-0.002043,39.379381
2627,4,0.055177,9.76553
2628,5,0.017029,9.765339
2629,4,0.036103,-9.765911
2630,-3,0.083791,-68.358707
2631,13,0.026572,156.25
2632,4,0.055181,-87.889767
2633,3,-0.002014,-9.737667
2634,9,0.045833,58.760161
2635,5,0.045928,-38.937019
2636,0,0.045807,-48.98887
2637,5,-0.059587,48.323185
2638,3,0.064197,-19.738076
2639,5,0.064197,19.531059
2640,0,-0.002504,-48.827171
2641,9,0.12159,87.896634
2642,5,-0.011926,-39.060593
2643,2,0.016685,-29.296875
2644,11,0.083438,87.886334
2645,-6,-0.069165,-166.031839
2646,9,0.121569,146.484375
2647,5,-0.00241,-39.061356
2648,3,0.026176,-19.491278
2649,6,0.073944,29.357655
2650,1,-0.021422,-48.828125
2651,12,0.089809,104.135111
2652,3,0.039329,-90.754167
2653,3,0.020256,0.0
2654,9,0.067935,58.589745
2655,-5,-0.07512,-136.722756
2656,9,0.096548,136.725426
2657,4,0.001179,-48.826695
2658,5,0.039325,9.766293
2659,4,0.048863,-9.765244
2660,4,0.029789,0.0
2661,6,0.068087,19.686008
2662,3,-0.008206,-29.297161
2663,3,0.001331,0.0
2664,10,0.077623,68.357372
2665,-5,-0.074971,-146.491528
2666,4,0.029934,87.891483
2667,12,0.058547,78.126526
2668,3,0.068326,-87.652662
2669,5,0.05884,19.584227
2670,2,-0.026987,-29.295731
2671,8,0.087455,58.594894
2672,4,0.001621,-39.06517
2673,7,0.039766,29.294586
2674,3,0.020121,-39.063644
2675,-5,-0.046366,-78.128815
2676,11,0.04884,156.253052
2677,4,0.058699,-68.025889
2678,5,0.049202,9.806806
2679,3,0.020578,-19.545184
2680,-2,-0.036638,-48.824311
2681,13,0.125496,146.492959
2682,8,0.030135,-48.823357
2683,3,0.030132,-48.833371
2684,5,0.001522,19.531059
2685,-3,-0.008015,-78.125763
2686,10,0.038753,126.016615
2687,3,0.038253,-68.873912
2688,5,0.057326,19.530678
2689,3,0.019178,-19.531441
2690,8,0.076215,48.640498
2691,7,0.038129,-9.703839
2692,-1,-0.019881,-78.934386
2693,8,0.027799,87.886334
2694,1,0.039346,-66.303576
2695,-3,-0.03817,-40.312421
2696,11,0.038127,136.720085
2697,4,0.076275,-68.359375
2698,9,0.038132,48.826695
2699,3,0.029286,-57.887679
2700,1,0.000438,-19.773983
2701,7,0.05755,58.482952
2702,5,0.038453,-19.555503
2703,8,0.009862,29.315197
2704,0,0.028946,-78.125
2705,2,0.009238,18.881462
2706,8,0.030353,60.683908
