cycle,offset,drift_filtered,drift_unfiltered
1801,3,-0.050725,-39.065934
1802,3,-0.022114,0.0
1803,5,-0.031698,19.481025
1804,3,0.06362,-19.582693
1805,-2,-0.146194,-48.825741
1806,15,0.08233,165.77441
1807,1,-0.070496,-136.92735
1808,4,-0.03235,29.296589
1809,9,0.015332,48.826218
1810,-7,-0.099115,-156.25763
1811,14,-0.013284,205.07412
1812,3,-0.02282,-107.423973
1813,4,-0.003746,9.765625
1814,4,-0.013283,0.0
1815,0,-0.070502,-39.061737
1816,16,0.062998,156.236268
1817,-3,-0.089609,-185.566809
1818,6,0.005668,87.799739
1819,7,-0.013398,9.775649
1820,-5,-0.082704,-117.186356
1821,16,0.077133,205.078125
1822,-2,-0.123142,-175.7864
1823,4,0.008444,57.782871
1824,4,-0.03029,0.0
1825,-2,-0.096944,-58.591461
1826,18,0.113034,195.308685
1827,1,-0.096207,-166.028596
1828,4,-0.038582,29.296017
1829,6,-0.028899,19.531441
1830,-2,-0.056805,-78.121185
1831,9,-0.010657,105.909765
1832,10,0.018009,9.906875
1833,9,0.027631,-9.747824
1834,-4,-0.096585,-127.196587
1835,-2,-0.087049,19.530296
1836,20,0.113206,214.826967
1837,-5,-0.106165,-244.166854
1838,3,-0.077556,78.125
1839,9,0.055328,57.94638
1840,-4,-0.117731,-128.38365
1841,1,-0.0797,48.708732
1842,12,0.063616,107.691103
1843,6,0.063615,-58.593178
1844,5,-0.117585,-9.766006
1845,-1,-0.031755,-58.594894
1846,16,-0.022238,165.994551
1847,-2,-0.068282,-174.101443
1848,9,0.037651,108.475913
1849,1,-0.067258,-78.129578
1850,-3,-0.086331,-39.061737
1851,10,0.00755,125.430565
1852,4,-0.002188,-58.80047
1853,4,-0.030784,0.0
1854,6,-0.021183,19.530678
1855,5,-0.011498,-9.760192
1856,8,-0.011485,29.312046
1857,-2,-0.114894,-96.126117
1858,6,0.06755,79.387919
1859,8,-0.056419,19.531441
1860,-2,-0.085303,-97.660065
1861,15,0.050124,166.00914
1862,-1,-0.119425,-156.25763
1863,4,-0.003964,48.826695
1864,7,0.014952,29.298306
1865,-2,-0.028054,-87.886334
1866,13,0.059392,146.481514
1867,-1,-0.093134,-136.654693
1868,6,0.002269,68.396111
1869,5,-0.035756,-9.765911
1870,-3,-0.092891,-78.122711
1871,15,0.078768,175.779533
1872,-1,-0.064287,-156.254578
1873,3,-0.054751,39.062881
1874,3,0.001678,0.0
1875,6,-0.065436,29.297447
1876,13,0.05913,68.354702
1877,-3,-0.121153,-155.460552
1878,8,0.021386,107.97546
1879,3,-0.026297,-48.827171
1880,-5,-0.159811,-78.126526
1881,18,0.126289,224.604988
1882,-1,-0.007358,-185.55956
1883,4,-0.084766,48.011369
1884,5,-0.017843,9.934137
1885,1,-0.065529,-39.06517
1886,13,0.058397,117.177201
1887,-1,-0.094288,-136.729432
1888,7,0.001076,78.121185
1889,1,-0.04661,-58.596039
1890,2,-0.07522,9.766197
1891,16,0.086888,136.701395
1892,-3,-0.084788,-185.561372
1893,4,-0.027563,68.364048
1894,5,-0.027488,9.765244
1895,6,-0.008519,9.76572
1896,7,-0.057563,9.502813
1897,0,-0.021261,-70.253616
1898,8,0.007668,78.174623
1899,0,-0.106998,-78.131104
1900,2,-0.030707,19.53125
1901,7,-0.059255,48.647123
1902,6,0.055544,-9.802
1903,3,-0.058896,-29.296589
1904,5,-0.011213,19.530487
1905,3,-0.039398,-19.09636
1906,11,0.02914,79.948833
1907,1,-0.075766,-97.658157
1908,5,-0.019117,38.477818
1909,2,-0.076779,-29.748919
1910,5,-0.010019,29.298019
1911,11,0.047195,58.587456
1912,1,-0.10287,-95.077821
1913,0,-0.030139,-10.039153
1914,7,-0.003706,67.687785
1915,2,-0.070973,-49.318419
1916,11,0.024382,87.877752
1917,1,-0.042383,-97.665788
1918,3,-0.050891,19.53125
1919,2,-0.070334,-9.766102
1920,4,-0.041725,19.530296
1921,12,0.053511,78.123474
1922,-7,-0.156502,-185.552311
1923,10,0.013821,165.080598
1924,5,-0.024131,-49.107231
1925,2,-0.052684,-29.237771
1926,13,0.033347,107.627881
1927,-1,-0.071572,-136.734774
1928,5,-0.061957,58.590317
1929,0,-0.06188,-48.831463
1930,4,-0.023732,39.063263
1931,11,0.081171,68.354702
1932,0,-0.109318,-107.426071
1933,3,-0.052208,29.296017
1934,5,-0.033134,19.532204
1935,7,-0.023597,19.530678
1936,6,-0.023597,-9.765434
1937,0,-0.052213,-58.5989
1938,5,-0.051952,48.824311
1939,4,-0.089553,-9.766006
1940,5,0.017692,9.653535
1941,10,0.027787,49.401257
1942,-1,-0.123465,-107.422924
1943,3,0.012831,39.012591
1944,9,-0.023002,58.668231
1945,0,-0.020892,-87.8932
1946,10,0.007715,97.652435
1947,3,-0.00187,-68.364048
1948,0,-0.078201,-29.296303
1949,5,-0.040054,48.828125
1950,4,0.017992,-8.923233
1951,4,-0.029691,0.0
1952,4,-0.029691,0.0
1953,6,0.0085,19.531059
1954,1,-0.048719,-48.826218
1955,5,-0.06833,38.511159
1956,17,0.133597,118.878971
1957,-4,-0.114383,-205.104164
1958,3,-0.038092,68.356705
1959,4,-0.028554,9.766579
1960,-8,-0.162057,-117.176057
1961,26,0.238476,332.021523
1962,-7,-0.123953,-322.297099
1963,3,-0.028583,97.658157
1964,5,-0.019049,19.53125
1965,6,-0.019092,9.721291
1966,10,0.057376,39.237613
1967,-1,-0.075231,-106.494211
1968,4,-0.036615,49.261569
1969,3,-0.03657,-9.76572
1970,6,0.096948,29.298019
1971,8,-0.074819,19.434268
1972,5,0.001331,-29.442073
1973,-7,-0.132182,-117.186356
1974,17,0.096709,234.384156
1975,6,-0.017727,-107.417679
1976,2,-0.065414,-39.064789
1977,7,0.029953,48.827648
1978,-2,-0.094026,-87.894917
1979,6,0.029956,78.125
1980,6,0.001345,0.0
1981,2,-0.046337,-39.060593
1982,5,0.068106,29.297733
1983,7,-0.017728,19.530106
1984,1,-0.046718,-58.598328
1985,5,-0.027901,39.0625
1986,17,0.122941,115.767539
1987,-2,-0.137515,-187.836128
1988,3,-0.061218,48.831463
1989,2,-0.003948,-9.72044
1990,4,-0.061081,19.623234
1991,3,0.024745,-9.765053
1992,6,-0.099229,29.297447
1993,8,0.015209,19.530296
1994,1,-0.003863,-68.362713
1995,3,-0.051546,19.53125
1996,9,0.024748,58.59375
1997,0,-0.070622,-87.8932
1998,7,0.005672,68.35804
1999,1,-0.069975,-58.597183
2000,5,0.017597,39.062119
2001,3,-0.049162,-19.53125
2002,6,-0.011015,29.297161
2003,8,-0.001483,19.527055
2004,3,-0.020567,-48.839095
2005,6,-0.020493,29.2943
2006,6,-0.001388,0.0
2007,-7,-0.125377,-126.964284
2008,13,-0.001394,195.3125
2009,7,0.141674,-58.589173
2010,1,-0.134902,-58.597756
2011,5,0.055829,39.061356
2012,6,-0.077695,9.765816
2013,1,-0.087239,-48.828602
2014,8,0.036747,68.358707
2015,5,-0.001401,-29.297447
2016,1,-0.058601,-39.064407
2017,4,-0.049087,29.296017
2018,2,0.008194,-19.473438
2019,9,-0.010711,68.532044
2020,0,-0.075116,-85.469274
2021,6,0.011661,59.623181
2022,13,0.068638,68.049034
2023,-3,-0.096047,-158.808933
2024,6,-0.039054,87.73469
2025,8,0.056345,19.563537
2026,-1,-0.039035,-87.903501
2027,3,-0.077183,39.061356
2028,7,0.018181,39.060974
2029,2,-0.039024,-48.830509
2030,5,-0.020119,29.142624
2031,4,0.037052,-9.8173
2032,7,-0.06785,29.296875
2033,1,-0.058315,-58.597756
2034,6,0.027516,48.826695
2035,9,-0.01063,29.296875
2036,1,-0.010629,-78.124237
2037,4,-0.077383,29.297161
2038,4,-0.010624,0.0
2039,4,0.017987,0.0
2040,11,-0.022634,68.35804
2041,2,0.085492,-87.892342
2042,1,-0.095701,-9.76572
2043,4,-0.028943,29.298019
2044,6,0.046923,19.530487
2045,4,-0.01059,-19.531631
2046,-5,-0.04874,-87.892342
2047,12,0.018017,166.014004
2048,5,0.018017,-68.356705
2049,3,-0.020132,-19.532776
2050,7,0.018012,39.058686
2051,6,-0.000946,-9.765816
2052,3,-0.039215,-29.299736
2053,7,0.018003,39.060974
2054,6,0.046616,-9.764862
2055,-1,-0.048753,-68.362713
2056,9,0.018006,97.65625
2057,1,-0.020142,-78.128815
2058,4,0.008468,29.296589
2059,3,-0.020093,-9.766006
2060,5,0.018064,19.489758
2061,6,0.075302,9.785981
2062,3,-0.115199,-29.298306
2063,3,0.018519,0.0
2064,10,0.056663,68.356037
2065,-1,-0.095933,-107.432366
2066,8,0.142091,87.47971
2067,4,-0.096503,-39.246468
2068,5,0.01794,9.765148
2069,3,-0.010671,-19.531631
2070,5,0.008379,19.507057
2071,6,0.056074,9.778039
2072,1,-0.144187,-48.830509
2073,10,0.122852,87.881185
2074,2,-0.039186,-78.127289
2075,3,-0.039195,9.765911
2076,4,0.084782,9.765911
2077,4,-0.11549,0.0
2078,4,0.056176,0.0
2079,5,0.009284,9.765434
2080,5,0.009284,0.0
2081,0,0.018818,-48.828602
2082,7,-0.105158,68.356705
2083,9,0.076052,19.530869
2084,3,-0.00978,-58.596611
2085,-6,-0.114685,-87.890625
2086,12,0.133269,175.782967
2087,5,-0.036915,-68.358707
2088,8,-0.017979,29.297447
2089,4,-0.046608,-39.063644
2090,4,0.077607,0.0
2091,-1,0.010847,-48.832417
2092,11,-0.084505,117.186356
2093,5,0.096718,-58.59375
2094,0,-0.027259,-48.828125
2095,5,-0.036165,48.826695
2096,2,0.060598,-29.298306
2097,7,0.060712,48.825741
2098,0,-0.111214,-68.361378
2099,9,0.031835,87.888908
2100,5,0.003224,-39.063263
2101,3,0.041372,-19.531822
2102,4,-0.111195,9.76572
2103,10,0.116044,58.591461
2104,-1,-0.094798,-107.426071
2105,11,0.095937,117.182923
2106,-2,0.010099,-126.959324
2107,4,-0.055171,58.59375
2108,4,0.002251,0.0
2109,5,0.011788,9.765911
2110,5,-0.007285,0.0
2111,3,-0.016828,-19.532204
2112,5,-0.026379,19.531631
2113,6,0.076964,9.696876
2114,0,-0.058192,-59.012137
2115,12,0.03717,117.182923
2116,1,0.027836,-107.218746
2117,4,-0.105616,29.354782
2118,4,0.04698,0.0
2119,5,0.008834,9.765434
2120,6,-0.010241,9.765911
2121,5,0.066049,-9.76553
2122,3,-0.096072,-19.530869
2123,6,0.06599,29.297161
2124,1,-0.048489,-48.830032
2125,5,-0.000805,39.0625
2126,4,0.066159,-9.551555
2127,5,-0.095745,9.98981
2128,3,0.037774,-19.531441
2129,7,0.037773,39.062119
2130,0,-0.028985,-68.36071
2131,9,0.028236,87.891483
2132,8,-0.048054,-9.76553
2133,5,0.075154,-29.296303
2134,-7,-0.144729,-117.184067
2135,15,0.112762,214.84375
2136,2,0.06507,-126.963044
2137,10,-0.077984,78.117371
2138,0,0.007856,-97.659111
2139,6,0.018193,58.596039
2140,1,-0.039192,-48.827648
2141,6,-0.001042,0.000392
2142,4,-0.13453,-19.515241
2143,3,-0.01055,-9.773642
2144,5,-0.067767,19.530869
2145,1,-0.048692,-39.063263
2146,6,-0.010545,48.828602
2147,7,-0.134506,9.766102
2148,6,0.03717,-9.765339
2149,4,-0.048666,-19.531822
2150,6,-0.039129,19.530869
2151,4,-0.06774,-19.531631
2152,1,-0.10563,-29.297447
2153,10,0.048803,87.886334
2154,-1,-0.13245,-107.42817
2155,5,0.001066,58.589173
2156,5,-0.018007,0.0
2157,4,-0.075051,-9.76572
2158,5,-0.055942,9.766102
2159,4,-0.036868,-9.765244
2160,1,-0.084552,-29.298019
2161,9,0.010388,78.121948
2162,1,-0.143983,-78.127289
2163,9,0.027678,78.122711
2164,3,-0.067121,-58.596039
2165,6,-0.00946,29.295731
2166,2,-0.076221,-39.06517
2167,6,-0.095288,39.062881
2168,5,-0.011975,-9.765434
2169,6,0.007275,9.672864
2170,5,-0.068455,-9.859697
2171,1,-0.058443,-39.065552
2172,-5,-0.201482,-58.594322
2173,14,0.075095,185.548687
2174,6,-0.020271,-78.123474
2175,5,-0.02027,-9.764862
2176,1,-0.077491,-39.063644
2177,5,-0.115635,39.063644
2178,2,0.036958,-29.296875
2179,12,-0.028891,97.651482
2180,1,-0.085844,-107.42712
2181,2,-0.047754,9.766006
2182,4,-0.133786,19.531059
2183,4,-0.000256,0.0
2184,7,-0.028865,29.295158
2185,2,-0.028865,-48.83194
2186,5,-0.038404,29.295158
2187,4,-0.114694,-9.76572
2188,4,-0.009785,0.0
2189,7,-0.009787,29.2943
2190,4,-0.056734,-28.541528
2191,7,-0.047162,29.332108
2192,7,-0.037626,0.0
2193,2,-0.004099,-24.267486
2194,-3,-0.105949,-55.469885
2195,1,-0.059019,38.289603
2196,12,0.038618,109.633823
2197,4,-0.085919,-78.124237
2198,5,0.028522,9.764957
2199,7,0.008994,19.015745
2200,-1,-0.126723,-80.305966
2201,10,0.064007,107.414532
2202,-1,-0.133584,-104.681151
2203,7,0.01153,80.232675
2204,1,-0.017084,-58.597183
2205,6,-0.017085,48.827171
2206,4,-0.027268,-19.350407
2207,4,-0.027268,0.0
2208,4,-0.027268,0.0
2209,9,0.001341,48.826695
2210,-4,-0.074967,-126.965524
2211,12,0.040002,156.23932
2212,3,-0.161928,-87.897492
2213,5,0.057442,19.531059
2214,8,0.019296,29.295445
2215,4,-0.028389,-39.062881
2216,0,0.047892,-39.064407
2217,14,-0.142843,136.70807
2218,-4,0.000225,-175.794984
2219,4,-0.018854,78.121185
2220,3,-0.047465,-9.765911
2221,7,-0.018811,39.062881
2222,2,-0.104812,-48.828125
2223,6,0.037334,39.064026
2224,4,-0.029845,-19.530487
2225,4,-0.020309,0.0
2226,1,-0.077531,-29.297447
2227,12,0.008389,107.415581
2228,3,-0.048692,-87.892342
2229,4,0.075285,9.766006
2230,2,-0.17268,-19.531822
2231,6,-0.029633,39.062119
2232,4,-0.010557,-19.530869
2233,8,-0.020093,39.0625
2234,1,-0.001017,-68.36071
2235,4,-0.048702,29.295731
2236,4,-0.048702,0.0
2237,7,0.018053,29.296303
2238,2,-0.058242,-48.828602
2239,6,-0.039168,39.0625
2240,-1,-0.048701,-68.36071
2241,8,-0.002323,86.553442
2242,3,-0.16381,-49.595302
2243,8,0.067307,48.827648
2244,5,-0.008992,-29.298592
2245,4,-0.009036,-9.765244
2246,3,-0.037736,-9.76572
2247,8,0.019483,48.827171
2248,4,-0.047275,-39.0625
2249,-6,-0.161717,-97.658157
2250,11,0.067173,166.020489
2251,7,0.009954,-39.061356
2252,2,-0.094953,-48.830509
2253,5,0.01949,29.296589
2254,5,-0.047266,0.0
2255,4,0.000578,-9.605594
2256,7,-0.00812,30.155906
2257,5,-0.008121,-19.532585
2258,-2,-0.103492,-68.362713
2259,9,-0.017661,107.417679
2260,4,-0.017651,-48.828602
2261,5,-0.036722,9.76572
2262,2,-0.065332,-29.296303
2263,8,0.115879,58.595467
2264,3,-0.12254,-48.828125
2265,6,-0.036715,29.295445
2266,4,0.001436,-19.53125
2267,-1,-0.08382,-48.241128
2268,6,-0.025776,69.203468
2269,7,0.031446,9.766102
2270,2,-0.082995,-48.829079
2271,6,-0.016241,39.059448
2272,4,0.002834,-19.532013
2273,6,-0.006703,19.530106
2274,0,-0.044913,-58.600045
2275,11,-0.006939,107.41663
2276,3,0.000232,-78.125763
2277,7,-0.019846,39.062881
2278,1,-0.143522,-58.594894
2279,5,0.049712,39.063263
2280,5,-0.035966,0.0
2281,6,-0.045534,9.765911
2282,0,-0.016913,-58.595467
2283,8,0.021233,78.122711
2284,1,-0.083673,-68.362713
2285,6,0.011694,48.825264
2286,5,-0.026302,-9.765816
2287,6,-0.007178,9.765816
2288,0,-0.093007,-58.591461
2289,-2,-0.054241,-18.901448
2290,12,0.036202,141.439858
2291,7,-0.039143,-47.856507
2292,4,0.007946,-29.904604
2293,8,0.017479,39.059067
2294,0,-0.058821,-78.131867
2295,6,-0.001601,58.59375
2296,5,-0.077894,-9.76553
2297,10,0.055619,48.824311
2298,-13,-0.154213,-224.633506
2299,17,0.103264,292.954446
2300,-5,-0.125625,-214.852143
2301,12,0.055576,166.018868
2302,6,0.085374,-57.379479
2303,3,-0.105978,-29.930262
2304,2,-0.04876,-9.765434
2305,9,0.036129,67.39323
2306,0,-0.089092,-89.167179
2307,7,-0.012797,68.359375
2308,3,-0.022332,-39.062881
2309,6,-0.031866,29.297733
2310,-3,-0.108165,-87.894917
2311,13,0.111176,156.242371
2312,3,-0.079561,-97.658157
2313,6,0.025346,29.296017
2314,2,-0.041412,-39.063263
2315,1,-0.041411,-9.765434
2316,13,0.053996,117.186356
2317,5,-0.031855,-78.125763
2318,1,-0.041393,-39.064789
2319,6,0.00629,48.827648
2320,-3,-0.146297,-87.8932
2321,12,0.101666,146.481514
2322,1,-0.088665,-107.418728
2323,8,0.016422,68.362045
2324,3,-0.0408,-48.830032
2325,2,-0.031262,-9.764862
2326,9,0.016444,68.35804
2327,8,-0.002642,-9.765434
2328,-1,-0.04079,-87.894917
2329,8,-0.043971,84.623847
2330,-7,-0.116475,-152.370891
2331,13,0.064727,195.316315
2332,2,-0.049716,-107.422924
2333,9,0.017038,68.35537
2334,0,-0.068797,-87.894917
2335,0,-0.078334,0.0
2336,13,0.045648,126.956844
2337,-9,-0.116477,-214.84375
2338,12,0.017038,205.076122
2339,9,-0.030645,-29.296589
2340,-3,-0.087862,-117.1875
2341,13,0.150562,156.256104
2342,3,-0.116469,-97.657204
2343,4,-0.040176,9.76553
2344,6,-0.049713,19.53125
2345,3,-0.040175,-29.296303
2346,2,-0.049712,-9.765625
2347,-2,-0.04017,-39.062119
2348,5,-0.089626,66.543719
2349,13,0.046029,80.317253
2350,-4,-0.068415,-166.018868
2351,16,0.074636,195.310593
2352,9,0.036489,-68.36071
2353,5,-0.049341,-39.064407
2354,1,-0.020729,-39.062119
2355,7,-0.049341,58.590317
2356,7,-0.011193,0.0
2357,4,-0.020778,-29.346742
2358,3,-0.039852,-9.765911
2359,6,-0.06846,29.296589
2360,-4,-0.058919,-97.65625
2361,17,0.026916,205.078125
2362,-2,-0.030305,-185.554123
2363,7,-0.001698,87.88805
2364,3,-0.039847,-39.064789
2365,0,-0.077992,-29.2943
2366,7,-0.01123,68.364048
2367,6,-0.001692,-9.765434
2368,4,-0.039702,-19.391119
2369,5,-0.039565,9.837291
2370,7,0.036633,19.015022
2371,4,-0.107211,-30.113226
2372,0,-0.040654,-39.064789
2373,6,-0.012105,58.589173
2374,11,0.035578,48.827648
2375,-2,-0.097936,-126.953125
2376,0,-0.088398,19.533158
2377,16,0.073716,156.23932
2378,0,-0.059801,-156.253052
2379,6,-0.031192,58.593178
2380,0,-0.040728,-58.595467
2381,11,0.026025,107.417679
2382,1,-0.060024,-97.665788
2383,12,0.035118,107.415581
2384,4,-0.022103,-78.125763
2385,-4,-0.136544,-78.125
2386,9,0.054148,126.90727
2387,9,-0.031684,0.0
2388,2,-0.088908,-68.363381
2389,7,-0.012615,48.828125
2390,-2,0.01599,-87.8932
2391,16,-0.022166,175.772667
2392,4,-0.012614,-117.181778
2393,4,-0.0889,0.0
2394,5,0.016007,9.76553
2395,-3,-0.117512,-78.127289
2396,8,0.035078,107.425022
2397,7,0.025541,-9.765244
2398,1,-0.012625,-58.597183
2399,6,0.044602,48.826695
2400,-3,-0.060302,-87.891483
2401,14,0.139975,166.020489
2402,3,-0.012611,-107.419777
2403,8,0.025534,48.826695
2404,2,-0.022153,-58.596039
2405,-2,-0.041226,-39.062881
2406,9,0.04461,107.42712
2407,7,0.044632,-19.50953
2408,3,0.03513,-39.027056
2409,6,-0.022029,29.354782
2410,-2,0.006587,-78.125
2411,9,0.054275,107.421875
2412,7,0.035201,-19.531631
2413,5,0.025666,-19.530106
2414,1,-0.02202,-39.064407
2415,-2,-0.041094,-29.296875
2416,8,0.082888,97.660065
2417,12,0.044744,39.061737
2418,-6,-0.050625,-175.784683
2419,10,0.025668,156.246948
2420,-1,-0.022012,-107.420826
2421,8,0.035211,87.892342
2422,8,0.073361,0.0
2423,3,-0.012471,-48.828602
2424,5,0.016139,19.531441
2425,0,-0.040991,-48.828125
2426,9,0.054468,87.889767
2427,6,0.064007,-29.297733
2428,1,0.073543,-48.829079
2429,2,-0.09812,9.765244
2430,2,-0.021828,0.0
2431,7,0.035391,48.827648
2432,11,0.111686,39.061737
2433,1,-0.021834,-97.661019
2434,1,0.006776,0.0
2435,6,-0.040905,48.826695
2436,6,0.064005,0.0
2437,8,0.073541,19.531631
2438,0,-0.021081,-77.362705
2439,2,-0.001817,19.726784
2440,8,0.026792,58.590889
2441,3,0.026793,-48.831463
2442,12,0.084005,87.880327
2443,-4,-0.059058,-156.262208
2444,4,0.017234,78.123474
2445,3,-0.020911,-9.766197
2446,8,0.054643,48.825264
2447,8,0.025998,0.0
2448,-1,-0.059836,-87.894058
2449,4,0.011547,48.828602
2450,2,0.046643,-19.531441
2451,6,0.047399,39.063644
2452,17,0.045224,107.40719
2453,-5,-0.087318,-213.847604
2454,3,-0.020892,77.784692
2455,3,-0.039462,0.0
2456,15,0.152941,116.715622
2457,2,-0.076427,-127.458478
2458,-1,-0.002756,-29.242616
2459,3,-0.042888,39.138177
2460,4,0.023873,9.765625
2461,5,-0.014273,9.76572
2462,12,0.071378,68.356037
2463,-3,-0.071682,-146.492959
2464,-10,-0.137582,-67.482238
2465,16,0.065966,257.260179
2466,2,0.056447,-136.71341
2467,14,0.018305,117.182923
2468,2,-0.010306,-117.195511
2469,-1,-0.057989,-29.296303
2470,8,-0.000766,87.891483
2471,5,0.00877,-29.297733
2472,14,0.132742,87.882901
2473,-6,-0.191517,-195.333483
2474,6,0.094592,117.180634
2475,2,-0.019848,-39.06517
2476,6,0.027644,38.865516
2477,2,-0.048221,-38.622341
2478,7,0.047942,49.643066
2479,4,-0.018817,-29.297161
2480,4,0.000256,0.0
2481,3,-0.009281,-9.766293
2482,14,0.124216,107.404044
2483,-4,-0.152363,-175.801852
2484,6,0.028841,97.661019
2485,4,0.000436,-19.320871
2486,5,0.029152,9.87313
2487,8,0.019612,29.293728
2488,3,-0.009001,-48.830986
2489,3,-0.047148,0.0
2490,3,0.019611,0.0
2491,6,0.019612,29.297161
2492,9,0.048221,29.296017
2493,-1,-0.075761,-97.661972
2494,3,0.010069,39.062119
2495,3,-0.028078,0.0
2496,6,0.067293,29.298878
2497,9,0.011375,29.293156
2498,0,-0.026026,-87.894058
2499,4,-0.035558,39.067078
2500,7,0.021178,28.798802
2501,4,0.001603,-29.809813
2502,12,0.087429,78.11966
2503,-10,-0.170085,-214.866831
2504,12,0.077864,214.837456
2505,3,0.087401,-87.892342
2506,4,-0.065191,9.765816
2507,10,0.030171,58.590317
2508,1,-0.007977,-87.894917
2509,0,-0.046125,-9.766102
2510,10,0.04924,97.653389
2511,3,-0.008137,-68.360043
2512,8,0.010095,48.825741
2513,-4,-0.08528,-117.196656
2514,3,0.048238,68.359375
2515,7,-0.018516,39.0625
2516,5,0.010095,-19.53125
2517,9,0.038705,39.062119
2518,1,-0.008981,-78.126526
2519,1,-0.066203,0.0
2520,8,0.048237,68.35804
2521,7,0.010091,-9.76572
2522,6,0.019628,-9.765625
2523,-3,-0.019099,-87.897492
2524,7,0.008681,97.650528
2525,6,-0.010393,-9.76553
2526,-1,-0.02947,-68.364048
2527,13,0.065891,136.709405
2528,-2,-0.058098,-146.497251
2529,2,-0.043923,34.044871
2530,4,0.035662,22.89587
2531,12,0.007087,78.15553
2532,6,0.026164,-58.590889
2533,-1,-0.078748,-68.367387
2534,2,0.00703,29.242331
2535,6,0.007099,39.133582
2536,3,-0.021513,-29.298306
2537,16,0.092913,126.938249
2538,-8,-0.078778,-234.407048
2539,6,-0.021602,136.670702
2540,5,0.035618,-9.769155
2541,6,-0.00255,9.740702
2542,2,-0.031253,-39.158101
2543,5,-0.012179,29.298306
2544,3,0.027149,-18.319548
2545,8,0.096667,52.284301
2546,-4,-0.155908,-117.196656
2547,10,0.020957,133.253381
2548,4,-0.008591,-60.161835
2549,7,-0.018126,29.295158
2550,4,0.029565,-29.296303
2551,2,-0.04673,-19.532204
2552,5,-0.008583,29.297447
2553,4,-0.065622,-9.583685
2554,5,0.163469,9.955003
2555,3,-0.141692,-19.530106
2556,5,0.087195,19.528389
2557,6,-0.066898,8.227202
2558,3,-0.044538,-34.482362
2559,4,-0.005408,10.139006
2560,9,0.051811,48.826695
2561,-1,-0.109368,-97.654343
2562,7,0.050946,74.994141
2563,5,-0.03564,-20.304981
2564,4,-0.007065,-9.802
2565,4,-0.035676,0.0
2566,5,0.059708,9.778612
2567,13,-0.035609,58.638129
2568,2,-0.093651,-157.093485
2569,2,-0.12226,0.0
2570,3,-0.0746,9.741272
2571,5,-0.044644,20.90891
2572,4,-0.168621,-9.765434
2573,1,-0.105379,-13.365887
2574,4,-0.03191,36.167237
2575,6,-0.060482,19.569855
2576,3,-0.001978,-27.984814
2577,4,-0.136365,8.868393
2578,9,0.019332,52.015605
2579,4,-0.097303,-51.072001
2580,2,-0.069545,-20.406289
2581,4,-0.043616,16.786551
2582,4,-0.110372,0.0
2583,4,-0.100835,0.0
2584,16,0.084119,101.498799
2585,-5,-0.20263,-209.007216
2586,3,0.027971,83.764371
2587,4,-0.152758,10.249997
2588,6,-0.031663,16.578249
2589,4,-0.11889,-20.96524
2590,3,-0.044028,-11.236586
2591,4,-0.034492,9.765244
2592,4,-0.158473,0.0
2593,-2,-0.018621,-71.634948
2594,15,-0.05468,168.152009
2595,2,-0.120698,-96.899947
2596,4,0.015778,22.563941
2597,10,-0.067392,71.09089
2598,1,-0.057276,-87.29897
2599,2,-0.058687,8.320506
2600,7,-0.0243,54.743527
2601,4,-0.026219,-31.261397
2602,3,-0.026312,-9.860377
2603,4,0.020229,8.596161
2604,2,-0.066359,-22.12316
2605,6,-0.105913,39.814465
2606,4,0.040475,-16.117334
2607,7,-0.114701,36.409976
2608,4,-0.077031,-29.786727
2609,3,-0.048419,-9.76572
2610,7,0.02499,36.108578
2611,-1,-0.111023,-80.686643
2612,8,-0.020669,92.522154
2613,4,-0.030157,-39.062119
2614,10,0.029773,51.60225
2615,-4,-0.153227,-158.095625
2616,9,0.066155,126.99157
2617,7,-0.152327,-18.647671
2618,2,-0.021177,-51.256817
2619,2,-0.107005,0.0
2620,4,-0.055134,14.051753
2621,5,-0.011115,15.781085
2622,5,-0.077876,0.0
2623,3,-0.088377,-20.517661
2624,6,-0.046164,23.834304
2625,3,-0.09179,-36.88313
2626,5,-0.090946,19.879332
2627,7,-0.042359,19.639613
2628,5,-0.02032,-16.497158
2629,8,-0.045475,32.831019
2630,4,-0.134377,-42.207895
2631,4,-0.010399,0.0
2632,6,-0.012319,17.566665
2633,5,-0.17583,-11.195952
2634,4,-0.03254,-9.523537
2635,2,-0.109661,-20.378427
2636,4,-0.034987,17.869747
2637,8,-0.099713,41.139143
2638,1,-0.074209,-71.549768
2639,5,-0.141243,38.77284
2640,4,-0.074094,-9.365927
2641,4,0.0022,0.0
2642,1,-0.150591,-29.549954
2643,7,-0.103162,48.566479
2644,7,-0.036401,0.0
2645,2,-0.131722,-48.780488
2646,4,-0.029956,16.315609
2647,9,-0.142158,60.877612
2648,8,-0.03675,-9.243853
2649,-1,-0.12817,-93.614454
2650,2,-0.110991,27.357536
2651,4,-0.015348,19.811199
2652,4,-0.120255,0.0
2653,6,-0.0961,14.968827
2654,3,-0.079718,-41.821173
2655,4,-0.117813,9.8173
2656,6,-0.012907,19.531441
2657,4,-0.186753,-11.996953
2658,9,0.022796,107.158165
2659,1,-0.106604,-83.679382
2660,2,-0.040002,9.604948
2661,6,0.037638,40.439987
2662,4,-0.085935,-19.111141
2663,7,-0.037678,29.905797
2664,3,-0.030905,-32.091654
